t 36692 183831
e 1110 7903
e 1187 7843
e 1834 6084
e 15775 2556
e 143 843
e 3540 76
e 8924 29721
e 1522 315
e 3948 19067
e 2886 33154
e 1354 2735
e 942 5030
e 540 256
e 2871 1347
e 2597 2202
e 29282 24022
e 1110 256
e 1553 1763
e 878 27632
e 2168 485
e 694 6139
e 2790 2957
e 593 4396
e 2907 2387
e 169 2055
e 910 17125
e 1053 2063
e 243 2069
e 181 66
e 668 9232
e 21920 25945
e 1257 1977
e 600 2107
e 1739 9776
e 121 10175
e 197 384
e 1200 5628
e 6630 24698
e 768 9676
e 741 9223
e 243 1368
e 5609 855
e 16090 6284
e 2942 13804
e 32172 29754
e 1434 2863
e 896 26623
e 21195 3459
e 29462 35672
e 1915 3199
e 20927 13121
e 270 92
e 830 5060
e 75 8309
e 8283 27178
e 1425 1290
e 4992 1150
e 5111 14623
e 7497 8115
e 602 838
e 4549 16730
e 1839 16091
e 22 2312
e 6924 5251
e 991 87
e 1107 6567
e 636 14754
e 256 1168
e 5796 2681
e 1603 2253
e 1438 19325
e 466 2256
e 24334 13646
e 47 515
e 5892 7
e 3424 570
e 167 4104
e 1128 43
e 3933 10634
e 3097 35673
e 114 2242
e 256 11683
e 306 3970
e 3109 35674
e 6976 8774
e 668 386
e 3343 2945
e 417 20819
e 16 35675
e 266 4208
e 4680 1367
e 328 1297
e 1879 942
e 1152 1763
e 9536 4566
e 1473 31464
e 960 9061
e 760 8215
e 9978 367
e 4336 11037
e 750 13979
e 1337 10292
e 1152 3528
e 637 746
e 387 11820
e 1 5231
e 520 15265
e 668 9339
e 801 4658
e 256 355
e 2022 968
e 340 13234
e 30721 29328
e 1503 24705
e 3156 13071
e 878 11515
e 52 5905
e 2230 5513
e 22864 152
e 2776 664
e 8481 7303
e 1510 35676
e 1145 2836
e 1240 17079
e 4310 13857
e 2431 5632
e 546 3969
e 1553 4521
e 2305 552
e 896 95
e 26777 23345
e 36 11853
e 995 8708
e 19918 27427
e 17749 4108
e 170 3157
e 2098 35677
e 5298 11388
e 7224 12826
e 540 12969
e 13593 23367
e 3260 15816
e 917 2977
e 10551 3855
e 1558 29956
e 7655 13552
e 243 179
e 7440 867
e 2563 1538
e 547 7759
e 4792 20532
e 2286 10847
e 224 2871
e 22758 12399
e 16808 4654
e 2040 8213
e 1396 1948
e 602 3697
e 732 13212
e 2795 5271
e 602 4269
e 1103 960
e 4192 2219
e 21673 39
e 13320 33005
e 1779 320
e 602 4655
e 2068 4176
e 1103 1563
e 12408 22499
e 4303 6186
e 1603 1118
e 2459 4738
e 2724 22931
e 370 4211
e 1609 35678
e 5085 5920
e 2677 17697
e 1279 84
e 16467 13112
e 245 27643
e 9978 4901
e 1353 23838
e 8145 20988
e 2069 1903
e 4350 12334
e 5506 9350
e 1297 6883
e 445 28819
e 6731 5193
e 1240 682
e 1094 2152
e 1491 35679
e 629 4473
e 61 17398
e 306 28783
e 2846 7297
e 12480 258
e 2444 2408
e 2197 5482
e 1500 3268
e 1143 15095
e 13532 21528
e 110 2871
e 1152 11085
e 2375 10661
e 503 10411
e 4123 6071
e 282 198
e 1649 1042
e 4244 5857
e 104 35680
e 3120 4819
e 177 23504
e 7606 27495
e 1367 29750
e 3657 12847
e 761 2494
e 899 17745
e 2477 4396
e 1473 3145
e 340 10360
e 336 2831
e 4024 10174
e 2063 31129
e 6481 22115
e 15141 7336
e 7978 2736
e 1260 536
e 917 3115
e 205 12786
e 2420 13639
e 2108 3736
e 8300 25004
e 1394 28688
e 3252 243
e 12529 17297
e 1553 90
e 85 1516
e 1943 10724
e 19090 28791
e 9274 17554
e 705 4380
e 3407 155
e 2115 20682
e 11281 20546
e 5012 21880
e 1543 12935
e 13538 34267
e 1101 3996
e 690 11492
e 653 26
e 1717 63
e 3046 4041
e 6289 10568
e 2534 5356
e 6284 24690
e 6951 374
e 20934 12045
e 1042 14660
e 9164 20267
e 3062 3260
e 78 8901
e 10695 16588
e 1042 14072
e 7646 8107
e 602 2627
e 9758 9126
e 3932 30805
e 878 35681
e 1309 3462
e 563 31048
e 616 3811
e 855 2926
e 2040 11536
e 830 262
e 804 5963
e 7654 29485
e 2953 1725
e 12963 7704
e 14289 11653
e 12019 19080
e 3378 6482
e 1772 35682
e 1118 13159
e 1776 35683
e 5242 2751
e 503 3157
e 49 10559
e 487 26257
e 1970 7656
e 1911 834
e 367 25680
e 1383 6293
e 3299 2656
e 78 11745
e 1731 12821
e 2475 485
e 191 869
e 74 795
e 61 25253
e 306 16004
e 17142 177
e 1443 3504
e 23502 3768
e 377 9390
e 417 25360
e 3642 4724
e 9960 2647
e 1813 2754
e 1074 4070
e 1443 18705
e 1639 35684
e 8612 3775
e 511 2203
e 5856 7514
e 104 35685
e 2870 94
e 2356 35686
e 984 2546
e 3980 5921
e 122 13702
e 1491 215
e 118 3396
e 7771 14778
e 1836 19179
e 528 2528
e 6683 19
e 34868 35687
e 4160 4352
e 9693 10802
e 1507 2493
e 2210 9685
e 2097 1163
e 443 4902
e 97 7334
e 991 21821
e 15464 19047
e 13584 2827
e 6846 23410
e 1507 65
e 352 900
e 2909 32074
e 1566 6454
e 18003 16609
e 377 9250
e 3204 25318
e 5476 13341
e 1776 17211
e 442 7480
e 6776 35688
e 1532 4874
e 7405 35566
e 2569 3082
e 1053 4300
e 7713 11816
e 1110 1429
e 424 5891
e 5856 2597
e 1880 3733
e 10144 2216
e 1191 6905
e 8447 16099
e 8432 5908
e 78 2069
e 18 2714
e 25410 1222
e 25443 23271
e 1042 35689
e 4850 3145
e 416 1293
e 2295 24756
e 530 16564
e 419 6281
e 600 1193
e 747 119
e 3845 14693
e 5657 8452
e 11312 10665
e 2803 19112
e 18151 1048
e 1364 9879
e 177 15312
e 4769 19093
e 602 12081
e 3529 12247
e 690 5049
e 8377 31289
e 9665 2592
e 476 25459
e 26 5523
e 161 24333
e 6969 2914
e 2387 15861
e 9408 1234
e 4461 6937
e 45 9658
e 628 557
e 2119 7491
e 4898 8147
e 3718 9435
e 2341 24985
e 1604 2166
e 32763 10325
e 407 26154
e 3079 3484
e 636 1279
e 176 35690
e 282 10691
e 1347 22998
e 3528 1436
e 3319 3099
e 1316 4526
e 4336 386
e 266 5463
e 78 1283
e 2793 8728
e 8876 12633
e 1813 2968
e 587 13621
e 9277 31675
e 4308 14663
e 503 11397
e 750 17751
e 1965 25105
e 1378 21356
e 9008 8264
e 104 35691
e 1589 3635
e 5205 2118
e 65 20809
e 21173 7585
e 122 1468
e 104 35692
e 35693 35694
e 980 2830
e 893 35695
e 869 2375
e 8845 256
e 996 8625
e 664 2476
e 878 1876
e 141 454
e 3518 5429
e 7174 22977
e 7885 2976
e 869 4025
e 1510 35696
e 16014 12709
e 9033 28766
e 93 14067
e 28892 19032
e 165 3529
e 1507 15343
e 917 28562
e 24050 8959
e 3553 11429
e 35133 35563
e 929 17167
e 1288 7664
e 664 332
e 581 6349
e 20198 12655
e 23759 35697
e 3351 201
e 1397 25286
e 924 27607
e 7773 21400
e 1689 17519
e 424 583
e 3811 1377
e 16675 16773
e 13283 28408
e 1910 1992
e 2569 8518
e 653 924
e 668 14852
e 197 7971
e 78 10924
e 8753 367
e 1110 13325
e 416 1532
e 2901 266
e 1503 4007
e 197 35312
e 7007 2439
e 4018 4849
e 2782 8894
e 3382 411
e 4580 1041
e 12028 7054
e 602 2051
e 8210 8361
e 949 7839
e 3932 7524
e 2829 14162
e 27882 13744
e 13289 7478
e 3051 29974
e 15876 4378
e 644 5304
e 1067 4087
e 4497 10747
e 1764 3031
e 2305 4562
e 22 1077
e 930 236
e 91 4208
e 4368 3924
e 443 17308
e 457 4636
e 169 11139
e 1834 507
e 12049 4864
e 3641 6265
e 34 35698
e 5078 1058
e 6319 121
e 2170 9157
e 423 260
e 2067 28633
e 2909 17990
e 901 275
e 78 35699
e 84 1407
e 6455 21485
e 5544 8147
e 795 9815
e 2980 19861
e 266 3160
e 10845 11052
e 2170 24614
e 1383 3223
e 4827 21707
e 104 35700
e 7946 27171
e 960 5012
e 8755 9370
e 6564 2111
e 17387 31915
e 2092 2665
e 3528 4881
e 104 35701
e 11022 1660
e 18535 21538
e 7826 27326
e 515 14563
e 1982 3849
e 417 331
e 3658 123
e 141 1332
e 143 551
e 1875 536
e 7546 5115
e 538 2787
e 1164 20186
e 141 697
e 3750 9996
e 381 8494
e 11350 16012
e 515 4399
e 12541 18088
e 4670 898
e 19918 29135
e 7845 13745
e 544 1164
e 7847 35702
e 9184 2330
e 1214 256
e 382 6671
e 2530 408
e 169 1114
e 2115 35703
e 185 498
e 557 9565
e 4526 19933
e 1387 5830
e 194 289
e 8013 2259
e 784 5803
e 5959 14409
e 28060 17400
e 1725 9746
e 33997 30861
e 6 2006
e 5513 2209
e 412 255
e 4244 8447
e 5861 4381
e 752 2309
e 493 6416
e 714 5875
e 169 9056
e 22 4895
e 1992 5916
e 930 1895
e 243 21122
e 1919 4521
e 443 35704
e 602 3799
e 1101 653
e 2006 370
e 4956 6398
e 3477 2378
e 1606 10634
e 2316 1796
e 682 3003
e 8876 27504
e 5280 1959
e 7879 27007
e 256 35705
e 1461 3716
e 20083 32278
e 19239 26415
e 3631 4366
e 5261 8853
e 636 3070
e 1118 11333
e 527 1631
e 501 2495
e 990 4529
e 48 8947
e 7261 21882
e 282 6669
e 9945 3861
e 601 1825
e 3108 1079
e 494 35706
e 17080 28896
e 10828 13719
e 787 911
e 995 1172
e 1630 17158
e 57 6537
e 20963 26659
e 2530 5909
e 4989 15323
e 78 35707
e 5791 8740
e 1205 10499
e 1807 16
e 806 1631
e 503 10691
e 5544 9957
e 9445 6759
e 1836 12018
e 3396 7877
e 1152 1200
e 1140 19025
e 104 35708
e 3652 14151
e 637 4064
e 6307 1011
e 336 7382
e 90 788
e 4654 25986
e 5526 19067
e 340 2590
e 960 7043
e 13516 35709
e 339 638
e 3886 3483
e 1900 8222
e 7399 34430
e 1522 1354
e 438 57
e 143 397
e 3658 15837
e 10911 16817
e 385 15440
e 2356 3136
e 352 15607
e 1164 12821
e 5915 17297
e 540 1430
e 546 500
e 21468 3562
e 2088 1131
e 367 35710
e 172 35711
e 2115 2752
e 650 2792
e 2171 1473
e 1543 282
e 878 2201
e 34020 23583
e 1532 1425
e 185 972
e 5932 1729
e 1310 11556
e 2700 4338
e 389 29334
e 28830 2324
e 6517 629
e 401 1779
e 2681 1995
e 10893 31111
e 1760 10292
e 21092 30660
e 19723 9953
e 172 12793
e 5261 15713
e 2040 3141
e 4168 16215
e 416 1877
e 3940 1690
e 20891 23441
e 34264 33340
e 11795 8463
e 7929 29464
e 743 356
e 567 419
e 7931 23791
e 6124 20836
e 2189 780
e 78 11041
e 3921 2152
e 2780 14641
e 22038 32330
e 249 11386
e 205 84
e 177 26563
e 509 2752
e 22 11333
e 2314 2104
e 22281 20472
e 243 1967
e 16796 12157
e 35712 35713
e 16 4344
e 2070 5735
e 1710 23887
e 1397 9288
e 466 2279
e 260 15337
e 85 35714
e 1850 1648
e 7726 6503
e 2292 26042
e 3436 25189
e 584 35715
e 2846 6976
e 236 1272
e 626 343
e 4286 7562
e 3733 557
e 282 23622
e 16676 16714
e 43 1307
e 956 768
e 5908 12883
e 737 780
e 16491 33753
e 3540 23248
e 1074 4511
e 646 1106
e 650 35716
e 179 952
e 2078 1594
e 78 5770
e 110 2569
e 15977 25664
e 5023 11278
e 27230 2596
e 828 3411
e 567 29578
e 1471 768
e 515 35717
e 1584 664
e 6372 22032
e 417 9250
e 1939 10295
e 4175 17541
e 2356 6267
e 255 17149
e 462 23028
e 2097 752
e 5958 22030
e 28913 23426
e 3524 24780
e 689 1915
e 2113 1677
e 1982 2231
e 355 4274
e 8750 5217
e 2210 273
e 18386 1268
e 35718 14214
e 13758 7012
e 3349 2720
e 1133 17492
e 942 2087
e 367 35719
e 5856 35720
e 5499 28595
e 3452 2219
e 165 332
e 6079 9191
e 4247 8949
e 4942 10508
e 173 369
e 957 1625
e 3168 688
e 387 35721
e 579 50
e 5856 2078
e 1765 5335
e 381 11317
e 0 10348
e 78 2901
e 7717 5420
e 49 4608
e 3070 17126
e 1080 1518
e 2006 2262
e 2070 1287
e 3927 35722
e 412 973
e 177 12033
e 31570 4397
e 779 15489
e 2590 2204
e 243 35723
e 6664 5456
e 755 28204
e 14153 35724
e 8013 14175
e 5537 3559
e 528 24007
e 8014 18566
e 48 7615
e 3786 18295
e 13216 17391
e 6123 11397
e 5796 3118
e 624 3485
e 4892 15081
e 1731 8509
e 9850 10409
e 282 10411
e 636 6683
e 408 2733
e 1343 2443
e 632 5159
e 19906 21142
e 616 35725
e 14550 14969
e 1836 904
e 63 335
e 2953 2482
e 13710 26374
e 306 1639
e 16835 17337
e 4871 14807
e 8903 29468
e 20483 24607
e 1347 2467
e 650 17482
e 306 10629
e 78 32912
e 2488 35726
e 110 1297
e 1879 4352
e 96 4431
e 325 11079
e 2545 11107
e 5462 5506
e 1836 2803
e 90 2901
e 328 1315
e 1347 958
e 1152 1461
e 30627 31798
e 28157 29622
e 4051 87
e 2583 15306
e 515 35727
e 27213 20099
e 6130 2950
e 340 222
e 10179 4874
e 1941 9353
e 1152 1375
e 443 991
e 2048 3900
e 782 2007
e 2751 5372
e 119 774
e 1166 6840
e 1963 378
e 20829 4752
e 620 22414
e 546 2926
e 4279 3425
e 14543 1184
e 2519 16633
e 10086 5177
e 13167 2714
e 873 29857
e 8834 3329
e 3063 1347
e 2551 8489
e 387 22503
e 3932 5719
e 878 336
e 5939 3014
e 1375 8791
e 287 18693
e 8923 2528
e 896 784
e 1920 9508
e 729 26597
e 726 35728
e 0 15170
e 1044 3675
e 642 2168
e 2400 5049
e 2871 13819
e 3037 3045
e 2700 34937
e 2370 901
e 1997 117
e 7510 5179
e 912 35729
e 7167 952
e 411 2069
e 165 20714
e 830 5783
e 10337 7569
e 9890 7714
e 2745 403
e 13816 6190
e 407 19457
e 743 32451
e 2897 258
e 602 12732
e 14740 32889
e 1829 2356
e 2511 20299
e 602 1997
e 25371 23178
e 5972 95
e 1523 6210
e 8091 7755
e 4849 16434
e 1779 32
e 381 21413
e 3204 3154
e 3879 35730
e 680 1110
e 2685 12108
e 282 4978
e 952 8014
e 9099 852
e 782 16018
e 5517 35731
e 213 23485
e 2218 29935
e 1874 6030
e 228 34135
e 1074 5319
e 8106 2744
e 799 7973
e 5720 19551
e 306 27747
e 810 9876
e 129 4549
e 1097 2977
e 5875 5950
e 2197 3234
e 828 605
e 830 35732
e 3559 26040
e 1832 2588
e 169 12083
e 5950 15451
e 1480 598
e 1879 806
e 327 7175
e 1140 32595
e 11828 2066
e 682 27408
e 9911 7997
e 6845 7514
e 5696 917
e 1187 9288
e 21428 9993
e 6537 6445
e 2097 711
e 443 1379
e 3332 3658
e 12901 23013
e 693 3518
e 8132 29303
e 7301 1150
e 8432 677
e 3332 732
e 1339 14845
e 10349 3424
e 17689 10910
e 1586 13409
e 2362 1928
e 31072 28735
e 4011 1503
e 6359 485
e 878 705
e 2115 19558
e 90 35733
e 2677 35734
e 3031 3409
e 8141 1246
e 896 1618
e 175 1379
e 752 10759
e 3879 9555
e 1140 10431
e 6815 21788
e 13188 24704
e 2530 4245
e 8043 2415
e 6375 30244
e 243 5088
e 411 4767
e 2160 10575
e 600 141
e 4269 2081
e 2165 908
e 273 16697
e 795 24421
e 1070 7589
e 165 8363
e 4275 6640
e 1911 5654
e 4859 9046
e 1387 26847
e 272 10949
e 602 1320
e 110 7158
e 14303 17932
e 6144 4448
e 61 33349
e 5280 7301
e 755 9433
e 3856 5994
e 624 805
e 1603 1149
e 540 23155
e 10947 6787
e 2115 1993
e 636 2534
e 4095 19722
e 30479 14249
e 956 1883
e 2279 3439
e 167 1525
e 3994 2427
e 12113 13310
e 11608 16210
e 2439 21377
e 13280 24403
e 3492 14050
e 17084 18524
e 228 7070
e 990 2685
e 7117 2546
e 4108 13881
e 650 27429
e 306 802
e 7659 5124
e 1063 8121
e 668 1193
e 20780 1794
e 16514 33645
e 1575 11782
e 1149 4323
e 148 8371
e 8683 9824
e 80 3884
e 328 18465
e 2389 7365
e 2747 8006
e 20014 25870
e 765 22136
e 35735 35736
e 35737 35738
e 1315 25494
e 520 26908
e 352 32223
e 5042 16773
e 2747 4533
e 1982 35739
e 6503 1745
e 6683 8257
e 648 3426
e 7696 2283
e 8213 2908
e 8750 1875
e 644 28356
e 19874 15279
e 1045 14821
e 5394 8436
e 7301 8374
e 1018 4225
e 896 10487
e 3336 11997
e 9088 2828
e 6461 45
e 33913 27878
e 3063 1251
e 165 13638
e 3644 5252
e 2178 8306
e 6636 25349
e 90 35740
e 2400 13303
e 175 304
e 511 5671
e 2680 4823
e 2733 11599
e 49 1538
e 540 4649
e 21308 31750
e 3310 485
e 16295 19699
e 8050 4484
e 3279 278
e 1543 9186
e 1582 27163
e 6924 2347
e 5421 24071
e 243 3156
e 700 3470
e 5612 1039
e 1058 9012
e 9332 12555
e 320 4244
e 21018 33818
e 13734 11564
e 602 5383
e 457 275
e 2575 22149
e 36 7622
e 291 4125
e 8 14359
e 476 4619
e 1425 6383
e 4182 4354
e 35741 35742
e 126 20163
e 4992 7120
e 4566 23474
e 228 5544
e 750 2595
e 3619 13923
e 1110 7285
e 6615 15177
e 35743 35744
e 35745 35746
e 461 5494
e 9555 1595
e 3037 10947
e 291 35747
e 476 426
e 228 35748
e 1128 3351
e 609 201
e 2795 2051
e 228 35749
e 812 5200
e 581 18730
e 2443 789
e 9132 3445
e 1013 4300
e 3840 159
e 2870 3475
e 443 18761
e 2745 1869
e 96 161
e 4725 17236
e 3980 682
e 82 6612
e 4269 452
e 2352 2913
e 340 11097
e 3091 258
e 4059 19073
e 6269 2180
e 889 5274
e 19988 13970
e 4262 20899
e 364 30117
e 18665 16002
e 896 12798
e 6301 26089
e 3606 14910
e 18968 32438
e 829 860
e 1260 5941
e 487 3204
e 896 2389
e 2871 304
e 165 5921
e 17371 12536
e 1996 16936
e 957 747
e 20802 17593
e 7693 1140
e 175 3411
e 172 7384
e 36 26393
e 3687 2309
e 2535 1858
e 4416 15955
e 78 8628
e 243 5723
e 6612 18672
e 424 1287
e 690 14481
e 3547 10831
e 1997 7112
e 2919 35750
e 912 35751
e 6372 3994
e 234 5865
e 1413 11551
e 4956 4310
e 361 19887
e 258 6821
e 7749 18945
e 878 3939
e 9944 1070
e 4305 35752
e 243 1482
e 602 3791
e 8 2816
e 16 4759
e 8301 19254
e 896 23540
e 2218 18045
e 2633 9500
e 270 1911
e 1798 2002
e 224 35753
e 443 24667
e 2013 921
e 87 26512
e 19786 2148
e 1538 123
e 78 14038
e 26 989
e 636 29113
e 11156 1359
e 1023 872
e 1850 19021
e 12329 7186
e 1107 19834
e 256 28395
e 652 13681
e 8315 4787
e 18931 21549
e 423 448
e 1112 1347
e 90 35754
e 2115 7358
e 4945 6216
e 3215 2961
e 167 22974
e 1128 3657
e 2590 16847
e 1443 20656
e 1293 31826
e 3494 13859
e 387 14617
e 1143 782
e 2530 208
e 492 5744
e 8328 11544
e 1334 31493
e 1060 14864
e 5897 25012
e 16258 4370
e 306 25325
e 2063 1702
e 3641 5608
e 2612 3033
e 750 30372
e 1731 8371
e 282 144
e 10360 11518
e 3105 6358
e 16 1265
e 266 96
e 13199 7502
e 2359 4608
e 6505 2656
e 35755 35756
e 960 35757
e 195 19023
e 167 802
e 35758 35759
e 104 15257
e 707 4789
e 684 2654
e 520 6874
e 88 6049
e 169 35760
e 35761 33908
e 2747 16599
e 1774 10430
e 9019 6300
e 2157 35762
e 8353 10308
e 340 18939
e 1212 35763
e 1703 24165
e 782 3324
e 1848 35764
e 143 4655
e 6383 35765
e 520 2341
e 551 3440
e 377 1187
e 557 119
e 4792 3017
e 3409 23431
e 35766 35767
e 664 8669
e 899 5897
e 1866 1576
e 1543 1121
e 1110 385
e 32 1792
e 173 551
e 878 1512
e 6325 1771
e 4401 1030
e 3366 22446
e 273 3292
e 2773 48
e 910 25520
e 732 35768
e 1543 10695
e 22981 20365
e 2653 5529
e 47 11520
e 34937 14776
e 668 35769
e 1558 25411
e 930 9823
e 408 2347
e 605 2044
e 32 7346
e 10333 2932
e 726 4808
e 25856 16348
e 2745 8365
e 2534 9261
e 3382 2906
e 3063 35770
e 6 3190
e 8386 13079
e 1101 3994
e 8845 15177
e 7908 6704
e 243 22323
e 1782 413
e 719 249
e 1167 3514
e 1407 4448
e 8394 4348
e 4708 4396
e 7475 4487
e 2421 5783
e 743 5816
e 830 5299
e 20396 23003
e 5844 9950
e 443 35771
e 356 13063
e 3077 26019
e 8399 3011
e 901 9818
e 3808 4412
e 2869 11093
e 602 1060
e 1976 20469
e 8224 6023
e 1166 22198
e 1434 19179
e 1107 3314
e 636 35772
e 256 11979
e 1438 35773
e 1153 3081
e 2054 24170
e 466 2668
e 3105 6377
e 47 175
e 3985 14563
e 49 27264
e 2483 10688
e 1200 16989
e 1779 882
e 3837 15032
e 609 236
e 6493 28492
e 889 6982
e 6434 16043
e 3093 35774
e 3933 5761
e 3026 5541
e 6765 11929
e 306 26333
e 1307 1900
e 21949 23713
e 6300 14030
e 3109 35775
e 7107 16915
e 1682 6564
e 6847 29042
e 2475 3363
e 16 27822
e 2930 7810
e 266 1915
e 8897 28568
e 1152 1586
e 438 7343
e 16691 21488
e 1473 19052
e 12429 613
e 1478 28499
e 8332 87
e 5217 3021
e 1982 5291
e 706 25561
e 1383 11900
e 7383 9970
e 3070 30379
e 4479 2093
e 9591 22469
e 1503 20583
e 2444 8559
e 116 1288
e 4655 3837
e 10993 5889
e 27595 25818
e 11389 3937
e 3251 3932
e 698 889
e 664 2633
e 1357 22450
e 381 4473
e 114 24683
e 8932 18179
e 3063 602
e 4160 12671
e 173 7617
e 5412 5756
e 25230 1071
e 36 35776
e 1053 1411
e 17471 17850
e 3259 3834
e 6377 15836
e 4792 15795
e 2061 1452
e 5225 1248
e 1110 4687
e 6480 5478
e 1717 5803
e 3856 8516
e 5932 1399
e 8459 13858
e 668 3937
e 1883 181
e 205 4439
e 6 2870
e 3933 21540
e 750 1455
e 9808 7303
e 19450 22108
e 816 2686
e 3097 3561
e 7957 12294
e 27149 3313
e 5095 12893
e 1606 12061
e 602 6371
e 22 404
e 320 64
e 8217 27444
e 8287 555
e 8477 11009
e 2977 10727
e 3613 10143
e 26 1548
e 304 4582
e 1739 1209
e 87 27746
e 3201 16390
e 1731 14730
e 5365 408
e 493 35777
e 12540 18016
e 3205 10749
e 1112 7475
e 2201 1890
e 316 2851
e 11915 6226
e 245 9289
e 1792 6733
e 3249 9288
e 1495 6137
e 3440 1485
e 35778 35779
e 15099 6844
e 448 10894
e 3660 7719
e 4323 8665
e 3099 1739
e 1383 36
e 445 35780
e 5563 1753
e 310 6434
e 1023 1546
e 1215 9951
e 61 35781
e 306 32798
e 76 7401
e 438 3378
e 19013 194
e 2893 4945
e 4127 9497
e 256 2497
e 3698 8254
e 245 10360
e 2472 205
e 10973 1039
e 4563 35782
e 14985 24107
e 1140 24911
e 9867 3052
e 5838 3174
e 1649 1798
e 2215 5590
e 4631 1648
e 104 35783
e 17971 1652
e 9511 28885
e 24727 19041
e 19315 4612
e 4124 411
e 9398 747
e 3654 2366
e 1936 7838
e 3292 13730
e 8 21627
e 869 1874
e 689 6444
e 1512 7717
e 46 11980
e 767 6432
e 10071 32578
e 2097 97
e 7595 6939
e 2939 28089
e 417 11551
e 904 16433
e 8432 1249
e 370 788
e 10053 1246
e 653 35784
e 557 6359
e 5394 3519
e 3315 5877
e 4518 20505
e 4874 11199
e 4225 7479
e 3063 1820
e 6559 22703
e 15788 9365
e 2525 29940
e 878 8649
e 540 1471
e 1700 35785
e 316 6261
e 9896 14012
e 11463 14945
e 2061 8689
e 2432 911
e 1310 8664
e 2530 4073
e 2534 5630
e 378 13903
e 1042 10180
e 2530 1930
e 6612 3917
e 16063 9095
e 25528 23381
e 98 16696
e 90 25735
e 3109 24418
e 3150 11926
e 1434 2612
e 7167 411
e 2677 1359
e 2189 1412
e 357 16701
e 878 8977
e 197 12935
e 2563 17
e 2054 9350
e 35786 35319
e 11551 14504
e 4881 4439
e 1288 26075
e 5146 4968
e 169 22271
e 1107 782
e 1103 8183
e 14570 6756
e 12563 23562
e 2579 5411
e 6955 9422
e 544 2356
e 3295 16033
e 498 5218
e 1101 4649
e 2989 32820
e 47 6566
e 1271 17249
e 618 4009
e 3267 16536
e 12565 12339
e 1776 35787
e 443 15405
e 503 4261
e 2760 1699
e 492 28808
e 6352 20618
e 540 643
e 5921 632
e 407 27654
e 1850 24478
e 8804 28300
e 110 10404
e 3809 6547
e 3319 957
e 34432 32064
e 1936 16638
e 1804 6331
e 11111 2922
e 702 24
e 443 23248
e 2489 114
e 129 4512
e 1639 8032
e 10828 5308
e 104 16958
e 980 1293
e 443 15901
e 1363 4156
e 2219 5987
e 88 14553
e 869 2113
e 5493 3831
e 357 3484
e 15815 11069
e 1512 1996
e 255 4037
e 143 5517
e 273 7838
e 2361 407
e 3349 4608
e 14411 153
e 7307 256
e 32319 27114
e 153 944
e 7170 8346
e 11417 3989
e 972 5060
e 165 542
e 170 3609
e 1529 10695
e 169 1852
e 878 1013
e 1994 4811
e 1040 11312
e 9765 4971
e 425 575
e 586 3916
e 3543 3872
e 2115 15064
e 14115 18462
e 17909 23583
e 1397 14778
e 896 2400
e 872 2728
e 14175 17259
e 611 23446
e 436 1706
e 1529 3930
e 929 3190
e 10144 93
e 78 6408
e 910 1287
e 743 996
e 1042 35788
e 2295 1037
e 401 1708
e 2865 35789
e 2096 843
e 5590 8472
e 5146 3713
e 5695 5809
e 750 1171
e 0 4881
e 1905 5654
e 2148 13443
e 3336 29286
e 421 6592
e 7124 553
e 714 370
e 2816 2680
e 13340 1668
e 1823 9058
e 8578 6181
e 5902 6155
e 462 9350
e 3126 27606
e 3379 8108
e 2157 9324
e 4511 8400
e 5577 11079
e 743 6013
e 1199 30275
e 2563 8119
e 5632 117
e 1266 3141
e 8377 773
e 4152 196
e 6905 13676
e 22148 10776
e 1058 18943
e 2873 1882
e 1266 4873
e 618 628
e 8590 11213
e 8998 541
e 5796 28939
e 1461 1120
e 22 2447
e 131 2198
e 4702 4931
e 5161 1676
e 1397 407
e 306 10420
e 2054 8195
e 87 6172
e 176 35790
e 1445 528
e 804 12274
e 2177 2701
e 1654 1534
e 982 3684
e 1804 1093
e 787 2621
e 78 35791
e 1152 7780
e 1630 5950
e 801 4566
e 882 10397
e 306 6282
e 982 7255
e 328 4907
e 8519 20694
e 2439 4600
e 14145 13852
e 982 2525
e 3713 1613
e 110 9307
e 4364 7037
e 104 35792
e 7634 28615
e 3040 6123
e 87 23339
e 3529 933
e 3540 9307
e 11828 1500
e 3425 7668
e 4487 4187
e 0 21756
e 104 35793
e 7116 6497
e 7640 16297
e 340 94
e 765 370
e 11298 9199
e 10349 8371
e 6444 10273
e 6269 466
e 1470 1120
e 1121 1836
e 17737 10431
e 188 32143
e 705 7674
e 17364 13577
e 377 1425
e 16463 14003
e 338 4520
e 173 1683
e 10947 14730
e 17906 13961
e 917 18189
e 377 917
e 1023 35794
e 16291 5989
e 2181 35795
e 4088 29200
e 169 1807
e 173 6394
e 878 1763
e 3209 5521
e 9222 5315
e 5783 148
e 899 2898
e 2901 13362
e 1377 142
e 327 752
e 717 24567
e 185 2216
e 1191 14142
e 914 9143
e 2553 14104
e 1503 540
e 310 32410
e 445 18019
e 11084 29521
e 5833 35796
e 3175 9452
e 8633 9728
e 861 3026
e 2901 487
e 3470 7902
e 34104 21856
e 4511 4220
e 197 22283
e 3382 457
e 207 13254
e 6 18838
e 2189 4281
e 36 537
e 540 3829
e 421 5022
e 15036 1832
e 8647 22188
e 433 586
e 2723 21284
e 15676 5762
e 104 17371
e 11243 22527
